Дж 16;granit_not_standart;гранит;черный;120 см;150 кг;1000*700*80;черный гранит
Дж 17;granit_not_standart;гранит;черный;130 см;1000 кг;1100*1100*150;черный гранит
Дж 18;granit_not_standart;гранит;черный;120 см;120 кг;1000*550*60;черный гранит
Дж 19;granit_not_standart;гранит;черный;200 см;1000 кг;1800**820*250;черный гранит
Дж 21;granit_not_standart;гранит;черный;170 см;600 кг;1500*800*150;черный гранит
Ме 100 45 7 прямой зел;color_green;гранит;зеленый;120 см;140 кг;1000*450*70 ;зелёный гранит
Ме 24 зел;color_green;гранит;зеленый;160 см;150 кг;ст.1000*500*70 кр.400*250*50;зелёный гранит
Ме 25 зел;color_green;гранит;зеленый;120 см;150 кг;1000*500*70;зелёный гранит
Ме 29 зел;color_green;гранит;зеленый;130 см;180 кг;1100*600*70;зелёный гранит
Ме 30 зел;color_green;гранит;зеленый;130 см;150 кг;1100*550*70;зелёный гранит
Ме 31 зел;color_green;гранит;зеленый;120 см;180 кг;1000*600*70;зелёный гранит
Ме 37 зел;color_green;гранит;зеленый;120 см;180 кг;1000*600*70;зелёный гранит
Ме 38 ВН зел;color_green;гранит;зеленый;120 см;180 кг;1100*600*70;зелёный гранит
Ме 42 зел;color_green;гранит;зеленый;150 см;180 кг;ст.600*500*70 кр.700*350*50;зелёный гранит
Ме 46 зел;color_green;гранит;зеленый;130 см;150 кг;1100*550*70;зелёный гранит
Ме 51 зел;color_green;гранит;зеленый;130 см;150 кг;1100*500*70;зелёный гранит
Ме 52 зел;color_green;гранит;зеленый;130 см;150 кг;1100*500*70;зелёный гранит
Ме 56 зел;color_green;гранит;зеленый;130 см;150 кг;1100*500*70;зелёный гранит
Ме 61 зел;color_green;гранит;зеленый;120 см;150 кг;1000*550*70;зелёный гранит
Ме 65 зел;color_green;гранит;зеленый;130 см;180 кг;1100*600*70;зелёный гранит
Ме 66 зел;color_green;гранит;зеленый;120 см;150 кг;1000*550*70;зелёный гранит
Ме 89 ВН зел;color_green;гранит;зеленый;130 см;;1100*600*70;зелёный гранит
Ме 106 зел;color_green;гранит;зеленый;130 см;;1100*500*70;зелёный гранит
Ме 202 зел;color_green;гранит;зеленый;130 см;;1100*500*70;зелёный гранит
Ме 206 зел;color_green;гранит;зеленый;120 см;180 кг;1000*600*70;зелёный гранит
Ме 206 ВН зел;color_green;гранит;зеленый;120 см;180 кг;1000*600*70;зелёный гранит
Ме 207 зел;color_green;гранит;зеленый;120 см;180 кг;1000*600*70;зелёный гранит
Ме 207 ВН зел;color_green;гранит;зеленый;120 см;180 кг;1000*600*70;цветные каталог
Ме 218 зел;color_green;гранит;зеленый;120 см;150 кг;1000*550*70;зелёный гранит
Ме 218 ВН зел;color_green;гранит;зеленый;120 см;150 кг;1000*550*70;зелёный гранит
Ме 220 зел;color_green;гранит;зеленый;130 см;180 кг;1100*600*70;зелёный гранит
Ме 225 зел;color_green;гранит;зеленый;130 см;180 кг;1100*600*70;зелёный гранит
Ме 231 ВН зел;color_green;гранит;зеленый;130 см;180 кг;1100*600*70;зелёный гранит
Ме 232 ВН зел;color_green;гранит;зеленый;130 см;180 кг;1100*600*70;зелёный гранит
Ме 234 ВН зел;color_green;гранит;зеленый;82 см;140 кг;820*820*70;зелёный гранит
Ме 237 зел;color_green;гранит;зеленый;130 см;150 кг;1100*550*70;зелёный гранит
Ме 239 зел;color_green;гранит;зеленый;130 см;150 кг;1100*550*70;зелёный гранит
Ме 242 ВН зел;color_green;гранит;зеленый;130 см;180 кг;1100*600*70;зелёный гранит
Ме 246 зел;color_green;гранит;зеленый;130 см;180 кг;1100*600*70;зелёный гранит
Ме 247 ВН зел;color_green;гранит;зеленый;130 см;180 кг;1100*600*70;зелёный гранит
Ме 248 зел;color_green;гранит;зеленый;120 см;150 кг;1000*550*70;зелёный гранит
Ме 248 ВН зел;color_green;гранит;зеленый;120 см;150 кг;1000*550*70;зелёный гранит
Ме 251 зел;color_green;гранит;зеленый;130 см;180 кг;1100*650*70;зелёный гранит
Ме 253 зел;color_green;гранит;зеленый;130 см;180 кг;1100*550*70;зелёный гранит
Ме 502 ВН зел;color_green;гранит;зеленый;130 см;180 кг;1100*600*70;зелёный гранит
Ме 512 зел;color_green;гранит;зеленый;130 см;170 кг;1100*550*70;зелёный гранит
Ме 513 зел;color_green;гранит;зеленый;130 см;180 кг;1100*600*70;зелёный гранит
Ме 513 ВН зел;color_green;гранит;зеленый;130 см;180 кг;1100*600*70;зелёный гранит
Ме 514 зел;color_green;гранит;зеленый;130 см;180 кг;1100*600*70;зелёный гранит
Ме 600 зел;color_green;гранит;зеленый;130 см;170 кг;1100*550*70;зелёный гранит
Ме 603 зел;color_green;гранит;зеленый;130 см;170 кг;1100*550*70;зелёный гранит
Ме 607 зел;color_green;гранит;зеленый;120 см;150 кг;1000*500*70;зелёный гранит
Ме 608 зел;color_green;гранит;зеленый;120 см;150 кг;1000*500*70;зелёный гранит
Ме 609 зел;color_green;гранит;зеленый;120 см;150 кг;1000*500*70;зелёный гранит
Ме 700 ВН зел;color_green;гранит;зеленый;130 см;150 кг;1100*550*70;зелёный гранит
Ме 702 зел;color_green;гранит;зеленый;130 см;150 кг;1100*550*70;зелёный гранит
Ем 10 красн;color_red;гранит;красный;120 см;145 кг;1000*450*70;красный гранит
Ем 23 красн;color_red;гранит;красный;130 см;180 кг;1100*600*70;красный гранит
Ем 29 красн;color_red;гранит;красный;120 см;180 кг;1000*600*70;красный гранит
Ем 40 красн;color_red;гранит;красный;140 см;180 кг;1200*500*70;красный гранит
Ем 42е красн;color_red;гранит;красный;130 см;180 кг;1100*600*70;красный гранит
Ем 49 красн;color_red;гранит;красный;130 см;150 кг;1100*500*70;красный гранит
Ем 53 красн;color_red;гранит;красный;130 см;150 кг;1100*550*70;красный гранит
Ем 55 красн;color_red;гранит;красный;120 см;150 кг;1000*600*70;красный гранит
Ем 61е красн;color_red;гранит;красный;130 см;150 кг;1100*550*70;красный гранит
Ем 69 красн;color_red;гранит;красный;150 см;160 кг;ст.700*400 кр.800*400;красный гранит
Ем 70 красн;color_red;гранит;красный;150 см;160 кг;ст.700*400 кр.800*400;красный гранит
Ем 74 красн;color_red;гранит;красный;130 см;180 кг;1100*600*70;красный гранит
Ем 76 крас;color_red;гранит;красный;130 см;180 кг;1100*600*70;красный гранит
Ем 77 красн;color_red;гранит;красный;130 см;180 кг;1100*600*70;красный гранит
Ем 78 красн;color_red;гранит;красный;130 см;180 кг;1100*600*70;красный гранит
Ем 80 красн;color_red;гранит;красный;130 см;180 кг;1100*600*70;красный гранит
Ем 81 красн;color_red;гранит;красный;130 см;180 кг;1100*600*70;красный гранит
Ем 91 красн;color_red;гранит;красный;130 см;150 кг;1100*500*70;красный гранит
Ем 92 красн;color_red;гранит;красный;130 см;180 кг;1100*600*70;красный гранит
Ем 94 красн;color_red;гранит;красный;140 см;170 кг;1200*600*70;красный гранит
Ем 96 красн;color_red;гранит;красный;130 см;150 кг;1100*550*70;красный гранит
Ем 11 кор;color_brown;гранит;коричневый;130 см;180 кг;1100*600*70;коричневый гранит
Ем 29 кор;color_brown;гранит;коричневый;120 см;180 кг;1000*600*70;коричневый гранит
Ем 40 кор;color_brown;гранит;коричневый;140 см;180 кг;1200*500*70;коричневый гранит
Ем 42е кор;color_brown;гранит;коричневый;130 см;180 кг;1100*600*70;коричневый гранит
Ем 49 кор;color_brown;гранит;коричневый;130 см;180 кг;1100*600*70;коричневый гранит
Ем 53 кор;color_brown;гранит;коричневый;130 см;180 кг;1100*600*70;коричневый гранит
Ем 55 кор;color_brown;гранит;коричневый;120 см;180 кг;1000*600*70;коричневый гранит
Ем 56 кор;color_brown;гранит;коричневый;130 см;180 кг;1100*600*70;коричневый гранит
Ем 57 кор;color_brown;гранит;коричневый;130 см;180 кг;1100*600*70;коричневый гранит
Ем 58 кор;color_brown;гранит;коричневый;130 см;180 кг;1100*600*70;коричневый гранит
Ем 74 кор;color_brown;гранит;коричневый;130 см;180 кг;1100*600*70;коричневый гранит
Ем 76 кор;color_brown;гранит;коричневый;130 см;180 кг;1100*600*70;коричневый гранит
Ем 77 кор;color_brown;гранит;коричневый;130 см;180 кг;1100*600*70;коричневый гранит
Ем 78 кор;color_brown;гранит;коричневый;130 см;180 кг;1100*600*70;коричневый гранит
Ем 80 кор;color_brown;гранит;коричневый;130 см;180 кг;1100*600*70;коричневый гранит
Ем 91 кор;color_brown;гранит;коричневый;130 см;180 кг;1100*600*70;коричневый гранит
Ем 92 кор;color_brown;гранит;коричневый;130 см;180 кг;1100*600*70;коричневый гранит
Ем 94 кор;color_brown;гранит;коричневый;130 см;180 кг;1100*600*70;коричневый гранит
Ем 11 син;color_blue;гранит;синий;130 см;180 кг;1100*600*70;синий гранит
Ем 29 син;color_blue;гранит;синий;120 см;180 кг;1000*600*70;синий гранит
Ем 40 син;color_blue;гранит;синий;140 см;180 кг;1200*500*70;синий гранит
Ем 42е син;color_blue;гранит;синий;130 см;180 кг;1100*600*70;синий гранит
Ем 49 син;color_blue;гранит;синий;130 см;180 кг;1100*600*70;синий гранит
Ем 53 син;color_blue;гранит;синий;130 см;180 кг;1100*600*70;синий гранит
Ем 55 син;color_blue;гранит;синий;120 см;180 кг;1000*600*70;синий гранит
Ем 56 син;color_blue;гранит;синий;130 см;180 кг;1100*600*70;синий гранит
Ем 57 син;color_blue;гранит;синий;130 см;180 кг;1100*600*70;синий гранит
Ем 58 син;color_blue;гранит;синий;130 см;180 кг;1100*600*70;синий гранит
Ем 74 син;color_blue;гранит;синий;130 см;180 кг;1100*600*70;синий гранит
Ем 76 син;color_blue;гранит;синий;130 см;180 кг;1100*600*70;синий гранит
Ем 77 син;color_blue;гранит;синий;130 см;180 кг;1100*600*70;синий гранит
Ем 78 син;color_blue;гранит;синий;130 см;180 кг;1100*600*70;синий гранит
Ем 80 син;color_blue;гранит;синий;130 см;180 кг;1100*600*70;синий гранит
Ем 91 син;color_blue;гранит;синий;130 см;180 кг;1100*600*70;синий гранит
Ем 92 син;color_blue;гранит;синий;130 см;180 кг;1100*600*70;синий гранит
Ем 94 син;color_blue;гранит;синий;130 см;180 кг;1100*600*70;синий гранит
Ме 24;cross_memorials;гранит;черный;160 см;150 кг;ст.1000*500*70 кр.400*250*50;черный гранит
Ме 42;cross_memorials;гранит;черный;150 см;180 кг;ст.600*500*70 кр.700*350*50;черный гранит
Ме 220 ;cross_memorials;гранит;черный;130 см;180 кг;1100*600*70;черный гранит
Ме 230;cross_memorials;гранит;черный;130 см;180 кг;1100*600*70;черный гранит
Ме 240;cross_memorials;гранит;черный;120 см;160 кг;1000*800*70;черный гранит
Ме 242 ВН;cross_memorials;гранит;черный;130 см;180 кг;1100*600*70;черный гранит
Ме 247 ВН;cross_memorials;гранит;черный;130 см;180 кг;1100*600*70;черный гранит
Ем 40;cross_memorials;гранит;черный;140 см;180 кг;1200*500*70;черный гранит
Ем 69;cross_memorials;гранит;черный;150 см;160 кг;ст.700*400 кр.800*400;черный гранит
Ем 70;cross_memorials;гранит;черный;150 см;160 кг;ст.700*400 кр.800*400;черный гранит
Ем 76;cross_memorials;гранит;черный;130 см;180 кг;1100*600*70;черный гранит
Ем 77;cross_memorials;гранит;черный;130 см;180 кг;1100*600*70;черный гранит
Ем 78;cross_memorials;гранит;черный;130 см;180 кг;1100*600*70;черный гранит
Ем 94;cross_memorials;гранит;черный;140 см;170 кг;1200*600*70;черный гранит
Ме 245 ВН;cross_memorials;гранит;черный;87 см;180 кг;850*1200*70;черный гранит
Ме 613 ВН;cross_memorials;гранит;черный;87 см;180 кг;850*1200*70;черный гранит
Ме 124;cross_memorials;гранит;черный;130 см ;220 кг;1200*800*70;черный гранит
Ме 240 нестандарт;cross_memorials;гранит;черный;120 см;190 кг;1000*800*70;черный гранит
Ме 130;cross_memorials;гранит;черный;225 см;300 кг;ст.2000*450*100ст.1800*450*100ст.1000*500*160;черный гранит
Ме 132;cross_memorials;гранит;черный;212см;400 кг;кр.1300*700*100 пд120*600пд.300*500*200пд.400*400*150;черный гранит
Ме 133 1;cross_memorials;гранит;черный;150 см;250 кг;кр1000*500*70пд.500*650*250;черный гранит
Ме 133 2;cross_memorials;гранит;черный;180 см;260 кг;кр1200*600*80пд.600*400*250;черный гранит
Ме 133 3;cross_memorials;гранит;черный;170 см;255 кг;кр1200*600*80пд.500*650*250;черный гранит
Ме 24 зел;cross_memorials;гранит;зеленый;160 см;150 кг;ст.1000*500*70 кр.400*250*50;зелёный гранит
Ме 42 зел;cross_memorials;гранит;зеленый;150 см;180 кг;ст.600*500*70 кр.700*350*50;зелёный гранит
Ме 220 зел;cross_memorials;гранит;зеленый;130 см;180 кг;1100*600*70;зелёный гранит
Ме 242 ВН зел;cross_memorials;гранит;зеленый;130 см;180 кг;1100*600*70;зелёный гранит
Ме 247 ВН зел;cross_memorials;гранит;зеленый;130 см;180 кг;1100*600*70;зелёный гранит
Ем 40 красн;cross_memorials;гранит;красный;140 см;180 кг;1200*500*70;красный гранит
Ем 69 красн;cross_memorials;гранит;красный;150 см;160 кг;ст.700*400 кр.800*400;красный гранит
Ем 70 красн;cross_memorials;гранит;красный;150 см;160 кг;ст.700*400 кр.800*400;красный гранит
Ем 74 красн;cross_memorials;гранит;красный;130 см;180 кг;1100*600*70;красный гранит
Ем 76 крас;cross_memorials;гранит;красный;130 см;180 кг;1100*600*70;красный гранит
Ем 77 красн;cross_memorials;гранит;красный;130 см;180 кг;1100*600*70;красный гранит
Ем 78 красн;cross_memorials;гранит;красный;130 см;180 кг;1100*600*70;красный гранит
Ем 94 красн;cross_memorials;гранит;красный;140 см;170 кг;1200*600*70;красный гранит
Ем 40 кор;cross_memorials;гранит;коричневый;140 см;180 кг;1200*500*70;коричневый гранит
Ем 74 кор;cross_memorials;гранит;коричневый;130 см;180 кг;1100*600*70;коричневый гранит
Ем 76 кор;cross_memorials;гранит;коричневый;130 см;180 кг;1100*600*70;коричневый гранит
Ем 77 кор;cross_memorials;гранит;коричневый;130 см;180 кг;1100*600*70;коричневый гранит
Ем 78 кор;cross_memorials;гранит;коричневый;130 см;180 кг;1100*600*70;коричневый гранит
Ем 94 кор;cross_memorials;гранит;коричневый;130 см;180 кг;1100*600*70;коричневый гранит
Ем 40 син;cross_memorials;гранит;синий;140 см;180 кг;1200*500*70;синий гранит
Ем 74 син;cross_memorials;гранит;синий;130 см;180 кг;1100*600*70;синий гранит
Ем 76 син;cross_memorials;гранит;синий;130 см;180 кг;1100*600*70;синий гранит
Ем 77 син;cross_memorials;гранит;синий;130 см;180 кг;1100*600*70;синий гранит
Ем 78 син;cross_memorials;гранит;синий;130 см;180 кг;1100*600*70;синий гранит
Ем 94 син;cross_memorials;гранит;синий;130 см;180 кг;1100*600*70;синий гранит
мр 18;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;80 см;190 кг;650*330*70;мраморный памятник
мр 19;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;85 см;222 кг;700*400*70;мраморный памятник
мр 20;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;80 см;190 кг;650*330*70;мраморный памятник
мр 21;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;75 см;190 кг;600*400*70;мраморный памятник
мр 22;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;85 см;222 кг;700*400*70;мраморный памятник
мр 23;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;80 см;190 кг;650*330*70;мраморный памятник
мр 24;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;90 см;191 кг;750*400*70;мраморный памятник
мр 25;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;95 см;230 кг;800*400*70;мраморный памятник
мр 26;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;95 см;230 кг;800*400*70;мраморный памятник
мр 27;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;95 см;230 кг;800*400*70;мраморный памятник
мр 28;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;105 см;280 кг;900*400*70;мраморный памятник
мр 29;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;105 см;280 кг;900*400*70;мраморный памятник
мр 30;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;105 см;280 кг;900*400*70;мраморный памятник
мр 31;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;105 см;280 кг;900*400*70;мраморный памятник
мр 32;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;105 см;280 кг;900*400*70;мраморный памятник
мр 33;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;115 см;310 кг;1000*500*80;мраморный памятник
мр 34;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;115 см;310 кг;1000*500*80;мраморный памятник
мр 35;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;115 см;310 кг;1000*500*80;мраморный памятник
мр 36;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;115 см;399 кг;1000*600*80;мраморный памятник
мр 37;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;115 см;310 кг;1000*500*80;мраморный памятник
мр 38;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;115 см;310 кг;1000*500*80;мраморный памятник
мр 39;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;115 см;290 кг;1000*450*80;мраморный памятник
мр 40;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;130 см;380 кг;1100*450*80;мраморный памятник
мр 41;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;130 см;380 кг;1100*450*80;мраморный памятник
мр 42;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;130 см;429кг;1100*500*80;мраморный памятник
мр 43;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;130 см;390 кг;1100*500*80;мраморный памятник
мр 44;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;130 см;430 кг;1100*500*80;мраморный памятник
мр 45;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;130 см;420 кг;1100*500*80;мраморный памятник
мр 46;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;130 см;420 кг;1100*500*80;мраморный памятник
мр 47;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;150 см;500 кг;1300*700*80;мраморный памятник
мр 48;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;450 кг;1200**60080;мраморный памятник
мр 49;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;120 см;400 кг;1000*600*80;мраморный памятник
мр 50;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;150 см;500 кг;1300*700*80;мраморный памятник
мр 51;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;100 см;310 кг;800*400*80;мраморный памятник
мр 52;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;110 см;350 кг;900*450*80;мраморный памятник
мр 53;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;450 кг;1200*600*80;мраморный памятник
мр 54;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;170 см;700 кг;1000*900*100 пд 100*800 кр 500*400*80;мраморный памятник
мр 55;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;198 кг;1200*400*80;мраморный памятник
мр 56;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;198 кг;1200*400*80;мраморный памятник
мр 57;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;198 кг;1200*400*80;мраморный памятник
мр 58;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;198 кг;1200*400*80;мраморный памятник
мр 59;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;198 кг;1200*400*80;мраморный памятник
мр 60;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;198 кг;1200*400*80;мраморный памятник
мр 61;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;198 кг;1200*500*80;мраморный памятник
мр 62;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;518 кг;1200*700*80;мраморный памятник
мр 63;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;518 кг;1200*700*80;мраморный памятник
мр 64;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;350 кг;1200*500*80;мраморный памятник
мр 65;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;630кг;1200*700*80;мраморный памятник
мр 66;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;518 кг;1200*700*80;мраморный памятник
мр 67;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;519 кг;1200*700*80;мраморный памятник
мр 68;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;420 кг;1200*700*80;мраморный памятник
мр 69;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;420 кг;1200*500*80;мраморный памятник
мр 70;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;420 кг;1200*500*80;мраморный памятник
мр 71;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;420 кг;1200*500*80;мраморный памятник
мр 72;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;380 кг;1100*500*80;мраморный памятник
мр 73;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;420 кг;1200*500*80;мраморный памятник
мр 74;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;150 см;560 кг;1300*550*80;мраморный памятник
мр 75;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;120 см;310 кг;1000*500*80;мраморный памятник
мр 76;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;120 см;300 кг;1000*450*80;мраморный памятник
мр 77;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;420 кг;1200*500*80;мраморный памятник
мр 78;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;120 см;300 кг;1000*450*80;мраморный памятник
мр 79;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;500 кг;1200*650*80;мраморный памятник
мр 80;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;500 кг;1200*650*80;мраморный памятник
мр 81;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;120 см;420 кг;1000*800*80;мраморный памятник
мр 82;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;100 см;390 кг;800*900*80;мраморный памятник
мр 83;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;650 кг;1200*650*150;мраморный памятник
мр 84;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;150 см;1070 кг;1300*950*200;мраморный памятник
мр 85;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;130 см;590 кг;1100*600*150;мраморный памятник
мр 86;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;140 см;650 кг;1200*650*150;мраморный памятник
мр 87;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;80 см;650 кг;700*1400*80;мраморный памятник
мр 88;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;80 см;650 кг;700*1400*80;мраморный памятник
мр 89;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;80 см;650 кг;700*1400*80;мраморный памятник
мр 90;marble_memorials;мрамор;розовый, серый, кремовый, бело-полосчатый, серо-голубой.;40 см;650 кг;кн 500*700*80 пд 400*400*20 плита 1200*650*70;мраморный памятник
